Word,Freq,Rank
dreadful,3,1477
"mean?""",3,1478
"it!""",3,1479
"indeed,",3,1480
other.,3,1481
mane,3,1482
face.,3,1483
visit,3,1484
all;,3,1485
cupboard,3,1486
"shelf,",3,1487
nibble,3,1488
pulling,3,1489
"after,",3,1490
"sure,",3,1491
mouse;,3,1492
"again.""",3,1493
"mouse,",3,1494
stairs,3,1495
hung,3,1496
queer,3,1497
teeth,3,1498
peace,3,1499
"crying,",3,1500
stopped.,3,1501
leg,3,1502
blowing,3,1503
"slowly,",3,1504
move;,3,1505
"moon,",3,1506
past,3,1507
"me?""",3,1508
"""then",3,1509
blew,3,1510
forest,3,1511
moon.,3,1512
"coming!""",3,1513
"left,",3,1514
"face,",3,1515
"""look",3,1516
suppose,3,1517
somebody,3,1518
together.,3,1519
"whale,",3,1520
"""very",3,1521
"good,",3,1522
"mud,",3,1523
"out.""",3,1524
"bow,",3,1525
elephant.,3,1526
twenty,3,1527
stretched,3,1528
be.,3,1529
fetch,3,1530
sliding,3,1531
solid,3,1532
"first,",3,1533
"feet,",3,1534
backward.,3,1535
ashamed,3,1536
"two,",3,1537
half-chick.,3,1538
worse,3,1539
brothers.,3,1540
"""mother,",3,1541
"thing,",3,1542
fields.,3,1543
distance,3,1544
spite,3,1545
"wind,",3,1546
crossed,3,1547
"dinner!""",3,1548
seized,3,1549
"warm,",3,1550
"hot,",3,1551
fire,3,1552
dizzy,3,1553
blow,3,1554
stands,3,1555
scattered,3,1556
leaned,3,1557
forward,3,1558
"tall,",3,1559
hair.,3,1560
weak,3,1561
"branches,",3,1562
tear,3,1563
wrap,3,1564
plays,3,1565
books,3,1566
songs,3,1567
roots,3,1568
again;,3,1569
grows,3,1570
burst,3,1571
joy,3,1572
wind;,3,1573
shake,3,1574
gather,3,1575
"black,",3,1576
"joy,",3,1577
hand;,3,1578
"""here",3,1579
patient,3,1580
done.,3,1581
together;,3,1582
lights.,3,1583
within,3,1584
"acorn,",3,1585
root,3,1586
inside.,3,1587
key.,3,1588
sweep,3,1589
swept,3,1590
"pretty,",3,1591
climbed,3,1592
box.,3,1593
"rocks,",3,1594
scissors,3,1595
"to-night,",3,1596
slung,3,1597
bent,3,1598
underneath,3,1599
"spun,",3,1600
"hill,",3,1601
mind,3,1602
"""all",3,1603
mother!,3,1604
yees,3,1605
din,3,1606
tuk,3,1607
"home.""",3,1608
"""aha!""",3,1609
day;,3,1610
alone.,3,1611
"yellow,",3,1612
cooled,3,1613
water;,3,1614
dead.,3,1615
"right,",3,1616
loaf,3,1617
bread.,3,1618
six,3,1619
shepherd-boy,3,1620
killing,3,1621
paid,3,1622
least,3,1623
sheep.,3,1624
certain,3,1625
decided,3,1626
have.,3,1627
harm,3,1628
finally,3,1629
eel,3,1630
worth,3,1631
worthy,3,1632
traveller,3,1633
walking,3,1634
colder,3,1635
hunt,3,1636
things.,3,1637
crab,3,1638
"do?""",3,1639
clever,3,1640
_so_,3,1641
crab.,3,1642
carefully.,3,1643
pretend,3,1644
inside,3,1645
around.,3,1646
had.,3,1647
juicy,3,1648
furious,3,1649
crawled,3,1650
fig,3,1651
heap,3,1652
"presently,",3,1653
"""what's",3,1654
"this?""",3,1655
"broken,",3,1656
oh!,3,1657
"enough,",3,1658
house;,3,1659
smoked,3,1660
nest,3,1661
closely,3,1662
"to-morrow.""",3,1663
plenty,3,1664
getting,3,1665
it's,3,1666
use,3,1667
asking,3,1668
"poor,",3,1669
"of,",3,1670
play;,3,1671
thoughts,3,1672
acted,3,1673
"paper,",3,1674
words.,3,1675
"clothes,",3,1676
louisa's,3,1677
earn,3,1678
older,3,1679
"much,",3,1680
year,3,1681
happiness.,3,1682
shadow,3,1683
honest,3,1684
trying,3,1685
lean,3,1686
"thee,",3,1687
comfort,3,1688
seek,3,1689
plain,3,1690
child.,3,1691
true.,3,1692
andersen's,3,1693
myself,3,1694
supposed,3,1695
shape,3,1696
several,3,1697
lit,3,1698
branches,3,1699
no;,3,1700
"forest,",3,1701
"others,",3,1702
worst,3,1703
"listened,",3,1704
mast,3,1705
sledge,3,1706
"wondering,",3,1707
ship,3,1708
one;,3,1709
wondering,3,1710
"table,",3,1711
floating,3,1712
glory,3,1713
closed,3,1714
table,3,1715
beds,3,1716
shout,3,1717
"""oh!",3,1718
isn't,3,1719
"ago,",3,1720
israelitish,3,1721
weary,3,1722
babies,3,1723
sister,3,1724
"watch,",3,1725
"laughter,",3,1726
maidens,3,1727
helpless,3,1728
"children.""",3,1729
baby's,3,1730
"women,",3,1731
so.,3,1732
elsa.,3,1733
"bread,",3,1734
sew,3,1735
bitterly,3,1736
smiled,3,1737
hopped,3,1738
faithful,3,1739
wish.,3,1740
"shoes,",3,1741
"stitch,",3,1742
prayers,3,1743
sell,3,1744
satisfied,3,1745
finished.,3,1746
"green,",3,1747
clothes,3,1748
dainty,3,1749
"midnight,",3,1750
mouse-deer,3,1751
"""friend",3,1752
"""go",3,1753
woodpecker,3,1754
