Word,Freq,Rank
recovered,9,1609
cure,9,1610
suffered,9,1611
nephew,9,1612
master,9,1613
bath,9,1614
jane;,9,1615
fear,9,1616
"campbell,",9,1617
all;,9,1618
did.,9,1619
asking,9,1620
vain,9,1621
parting,9,1622
presume,9,1623
it.--,9,1624
particulars,9,1625
ill.,9,1626
"possible,",9,1627
wish.,9,1628
stopped,9,1629
consent,9,1630
"ball,",9,1631
rank,8,1632
amuse,8,1633
house;,8,1634
recommended,8,1635
removed,8,1636
"husband,",8,1637
melancholy,8,1638
required,8,1639
already.,8,1640
intimate,8,1641
"observed,",8,1642
sir.,8,1643
rain,8,1644
hard,8,1645
"indeed,""",8,1646
persons,8,1647
behaved,8,1648
no;,8,1649
secure,8,1650
shook,8,1651
constantly,8,1652
nonsense,8,1653
"afterwards,",8,1654
silly,8,1655
entering,8,1656
mortification,8,1657
produce,8,1658
best.,8,1659
pleasures,8,1660
youth,8,1661
probability,8,1662
dear.,8,1663
addition,8,1664
neighbours,8,1665
eat,8,1666
"nature,",8,1667
seat,8,1668
fancied,8,1669
"goddard,",8,1670
good-will,8,1671
mine,8,1672
suited,8,1673
winter,8,1674
frequently,8,1675
"sake,",8,1676
women,8,1677
soft,8,1678
opinions,8,1679
closed,8,1680
hurt,8,1681
gratified,8,1682
"idea,",8,1683
together;,8,1684
sink,8,1685
night,8,1686
plain,8,1687
was.,8,1688
"face,",8,1689
days.,8,1690
happen,8,1691
"here.""",8,1692
"""will",8,1693
inquire,8,1694
held,8,1695
merit,8,1696
feared,8,1697
with.,8,1698
objection,8,1699
wants,8,1700
"know.""",8,1701
"air,",8,1702
dread,8,1703
liberty,8,1704
he;,8,1705
assurance,8,1706
scruple,8,1707
gallant,8,1708
stopt,8,1709
lines,8,1710
size,8,1711
companions,8,1712
"now.""",8,1713
mixture,8,1714
"part,",8,1715
throw,8,1716
hurried,8,1717
"goddard's,",8,1718
it?,8,1719
takes,8,1720
reserve,8,1721
not;,8,1722
do?,8,1723
writing,8,1724
_you_,8,1725
fix,8,1726
friend's,8,1727
"superior,",8,1728
does.,8,1729
hint,8,1730
