Word,Freq,Rank
loud,58,1129
"soul,",58,1130
abomination,58,1131
rulers,58,1132
rod,58,1133
sword.,58,1134
vain,58,1135
forsake,58,1136
beloved,58,1137
endureth,58,1138
jesus.,58,1139
rule,57,1140
rain,57,1141
ground,57,1142
clean,57,1143
dealt,57,1144
angels,57,1145
law.,57,1146
fast,57,1147
wood,57,1148
strangers,57,1149
crown,57,1150
"war,",57,1151
eleazar,57,1152
pillars,57,1153
"iniquity,",57,1154
"gate,",57,1155
increase,57,1156
"zion,",57,1157
pharisees,57,1158
3:11,56,1159
lieth,56,1160
afterward,56,1161
egyptians,56,1162
us?,56,1163
worshipped,56,1164
esau,56,1165
riches,56,1166
labour,56,1167
aside,56,1168
"work,",56,1169
bullock,56,1170
consider,56,1171
heathen,56,1172
"liveth,",56,1173
divided,55,1174
1:15,55,1175
"ground,",55,1176
3:12,55,1177
comfort,55,1178
established,55,1179
do.,55,1180
wife.,55,1181
generation,55,1182
"commandments,",55,1183
corn,55,1184
dost,55,1185
lead,55,1186
killed,55,1187
drive,55,1188
"wood,",55,1189
"philistines,",55,1190
hearts,55,1191
sin.,55,1192
fallen,55,1193
doors,55,1194
rather,55,1195
david.,55,1196
good.,54,1197
also.,54,1198
2:14,54,1199
2:15,54,1200
3:13,54,1201
hand;,54,1202
"oxen,",54,1203
rich,54,1204
inherit,54,1205
named,54,1206
peace.,54,1207
kindled,54,1208
beyond,54,1209
saved,54,1210
"anger,",54,1211
mingled,54,1212
"tabernacle,",54,1213
thousand.,54,1214
ashamed,54,1215
preached,54,1216
fifth,53,1217
sanctified,53,1218
soul.,53,1219
4:1,53,1220
4:2,53,1221
4:3,53,1222
4:4,53,1223
4:5,53,1224
4:6,53,1225
whoso,53,1226
"stone,",53,1227
indeed,53,1228
white,53,1229
consume,53,1230
therein,53,1231
"more,",53,1232
enemy,53,1233
graven,53,1234
horns,53,1235
dwelleth,53,1236
"darkness,",53,1237
"verily,",53,1238
1:16,52,1239
"cattle,",52,1240
3:14,52,1241
3:15,52,1242
sister,52,1243
height,52,1244
"they,",52,1245
"great,",52,1246
hands.,52,1247
ran,52,1248
dead.,52,1249
edge,52,1250
buy,52,1251
sacrifices,52,1252
chariots,52,1253
eateth,52,1254
observe,52,1255
"glory,",52,1256
nebuchadnezzar,52,1257
image,51,1258
pleasant,51,1259
2:16,51,1260
flock,51,1261
4:7,51,1262
4:8,51,1263
fowls,51,1264
scattered,51,1265
each,51,1266
"river,",51,1267
"daughters,",51,1268
"went,",51,1269
forget,51,1270
pleased,51,1271
"daughter,",51,1272
cup,51,1273
canst,51,1274
"linen,",51,1275
men:,51,1276
"yourselves,",51,1277
"manasseh,",51,1278
"strength,",51,1279
"sake,",51,1280
standing,51,1281
"desolate,",51,1282
"wisdom,",51,1283
"judgment,",51,1284
israel?,51,1285
secret,51,1286
trouble,51,1287
david's,51,1288
"jews,",51,1289
1:17,50,1290
4:9,50,1291
4:10,50,1292
4:11,50,1293
lived,50,1294
"beast,",50,1295
gentiles,50,1296
abroad,50,1297
gold.,50,1298
"amorites,",50,1299
"stranger,",50,1300
too,50,1301
father:,50,1302
possession,50,1303
water.,50,1304
held,50,1305
charged,50,1306
hated,50,1307
lying,50,1308
"truth,",50,1309
redeemed,50,1310
"women,",50,1311
"ever,",50,1312
stretch,50,1313
glad,50,1314
thrust,50,1315
"spake,",50,1316
burden,50,1317
"shekels,",50,1318
"judgments,",50,1319
"body,",50,1320
up;,50,1321
hundred.,50,1322
"return,",50,1323
coast,50,1324
reward,50,1325
zedekiah,50,1326
"seed,",49,1327
knowing,49,1328
3:16,49,1329
"wives,",49,1330
"cubits,",49,1331
dwelling,49,1332
still,49,1333
sea.,49,1334
"near,",49,1335
land;,49,1336
fury,49,1337
judged,49,1338
rent,49,1339
"did,",49,1340
"speak,",49,1341
smitten,49,1342
ends,49,1343
bind,49,1344
"wall,",49,1345
"waters,",48,1346
divide,48,1347
fill,48,1348
evil.,48,1349
2:17,48,1350
3:17,48,1351
4:12,48,1352
always,48,1353
man:,48,1354
"covenant,",48,1355
her:,48,1356
lambs,48,1357
afar,48,1358
thither,48,1359
redeem,48,1360
foundation,48,1361
"joshua,",48,1362
judgments,48,1363
shame,48,1364
jerusalem;,48,1365
thanks,48,1366
truth.,48,1367
assyria,48,1368
scribes,48,1369
eat.,47,1370
man;,47,1371
4:13,47,1372
5:1,47,1373
5:2,47,1374
5:3,47,1375
5:4,47,1376
5:5,47,1377
5:6,47,1378
5:7,47,1379
5:8,47,1380
5:9,47,1381
5:10,47,1382
5:11,47,1383
remained,47,1384
remembered,47,1385
altar.,47,1386
faces,47,1387
famine,47,1388
tent,47,1389
burning,47,1390
seeth,47,1391
"do,",47,1392
suffered,47,1393
healed,47,1394
you?,47,1395
touched,47,1396
another.,47,1397
former,47,1398
time.,47,1399
daily,47,1400
statutes,47,1401
wings,47,1402
congregation.,47,1403
rivers,47,1404
"kingdom,",47,1405
lion,47,1406
"solomon,",47,1407
asa,47,1408
jehu,47,1409
elijah,47,1410
daniel,47,1411
immediately,47,1412
touch,46,1413
driven,46,1414
5:12,46,1415
done.,46,1416
righteousness.,46,1417
eyes.,46,1418
go.,46,1419
egypt;,46,1420
word.,46,1421
"rams,",46,1422
shed,46,1423
garments,46,1424
perish,46,1425
"were,",46,1426
horses,46,1427
keepeth,46,1428
entering,46,1429
"first,",46,1430
abominations,46,1431
chambers,46,1432
moved,45,1433
1:18,45,1434
4:14,45,1435
pharaoh's,45,1436
together.,45,1437
ram,45,1438
despised,45,1439
"child,",45,1440
"mountain,",45,1441
prayed,45,1442
away:,45,1443
swear,45,1444
blessing,45,1445
speaking,45,1446
enquire,45,1447
watch,45,1448
"died,",45,1449
branches,45,1450
governor,45,1451
instruments,45,1452
hill,45,1453
fire:,45,1454
"power,",45,1455
"brass,",45,1456
sockets,45,1457
"poor,",45,1458
walls,45,1459
army,45,1460
syrians,45,1461
esther,45,1462
2:18,44,1463
deep,44,1464
4:15,44,1465
4:16,44,1466
5:13,44,1467
brethren.,44,1468
"nation,",44,1469
wild,44,1470
"isaac,",44,1471
hard,44,1472
"wicked,",44,1473
compassed,44,1474
"host,",44,1475
mind,44,1476
yoke,44,1477
devoured,44,1478
defiled,44,1479
name:,44,1480
chariot,44,1481
besought,44,1482
men;,44,1483
forgive,44,1484
"works,",44,1485
"throne,",44,1486
passover,44,1487
"chariots,",44,1488
upright,44,1489
heareth,44,1490
tables,44,1491
order,44,1492
utter,44,1493
blind,44,1494
enemies.,44,1495
hosts.,44,1496
measured,44,1497
abner,44,1498
"reign,",44,1499
"samaria,",44,1500
zion,44,1501
spirit.,44,1502
world.,44,1503
"gentiles,",44,1504
pilate,44,1505
desired,43,1506
3:18,43,1507
nine,43,1508
5:14,43,1509
establish,43,1510
"country,",43,1511
wilderness.,43,1512
tarry,43,1513
glory.,43,1514
duke,43,1515
"places,",43,1516
forasmuch,43,1517
true,43,1518
up:,43,1519
west,43,1520
sworn,43,1521
"sanctuary,",43,1522
"bullock,",43,1523
flour,43,1524
iniquity.,43,1525
things:,43,1526
"battle,",43,1527
treasures,43,1528
repaired,43,1529
destruction,43,1530
preach,43,1531
"paul,",43,1532
2:19,42,1533
2:20,42,1534
6:1,42,1535
6:2,42,1536
6:3,42,1537
6:4,42,1538
6:5,42,1539
6:6,42,1540
6:7,42,1541
6:8,42,1542
6:9,42,1543
6:10,42,1544
"beasts,",42,1545
"looked,",42,1546
souls,42,1547
joined,42,1548
day;,42,1549
risen,42,1550
abimelech,42,1551
few,42,1552
met,42,1553
words.,42,1554
head.,42,1555
cities.,42,1556
"horses,",42,1557
"ear,",42,1558
ox,42,1559
hair,42,1560
priest's,42,1561
work.,42,1562
measure,42,1563
"rejoice,",42,1564
"beloved,",42,1565
down.,42,1566
"joab,",42,1567
josiah,42,1568
believeth,42,1569
baptized,42,1570
simon,42,1571
church,42,1572
dominion,41,1573
male,41,1574
fig,41,1575
talked,41,1576
6:11,41,1577
"families,",41,1578
walketh,41,1579
red,41,1580
death:,41,1581
appear,41,1582
either,41,1583
officers,41,1584
slept,41,1585
one;,41,1586
remove,41,1587
"trees,",41,1588
neighbour,41,1589
choose,41,1590
provoke,41,1591
cherubims,41,1592
"was,",41,1593
vision,41,1594
"gilead,",41,1595
escaped,41,1596
eternal,41,1597
"multitude,",41,1598
seeketh,41,1599
rehoboam,41,1600
elisha,41,1601
babylon.,41,1602
1:19,40,1603
sixth,40,1604
ground.,40,1605
"wise,",40,1606
sorrow,40,1607
4:17,40,1608
died.,40,1609
6:12,40,1610
plain,40,1611
"mercy,",40,1612
brother.,40,1613
off.,40,1614
"ram,",40,1615
sight.,40,1616
shekels,40,1617
toucheth,40,1618
goats,40,1619
fulfilled,40,1620
arise,40,1621
parts,40,1622
"only,",40,1623
latter,40,1624
signs,40,1625
declared,40,1626
"inheritance,",40,1627
"blue,",40,1628
testimony,40,1629
linen,40,1630
terrible,40,1631
idols,40,1632
fail,40,1633
foolish,40,1634
need,40,1635
mary,40,1636
night.,39,1637
1:20,39,1638
2:21,39,1639
instead,39,1640
flesh.,39,1641
her;,39,1642
"afraid,",39,1643
thoughts,39,1644
6:13,39,1645
7:1,39,1646
7:2,39,1647
7:3,39,1648
7:4,39,1649
7:5,39,1650
7:6,39,1651
7:7,39,1652
7:8,39,1653
7:9,39,1654
7:10,39,1655
continually,39,1656
"departed,",39,1657
counted,39,1658
bought,39,1659
"thence,",39,1660
place:,39,1661
ammon,39,1662
laban,39,1663
ghost,39,1664
"love,",39,1665
flocks,39,1666
appoint,39,1667
wept,39,1668
sanctuary,39,1669
search,39,1670
prophesied,39,1671
kingdoms,39,1672
iron,39,1673
straightway,39,1674
salute,39,1675
haman,39,1676
job,39,1677
others,39,1678
"heavens,",38,1679
sleep,38,1680
2:22,38,1681
life:,38,1682
truly,38,1683
5:15,38,1684
heaven;,38,1685
7:11,38,1686
7:12,38,1687
7:13,38,1688
8:1,38,1689
8:2,38,1690
8:3,38,1691
8:4,38,1692
8:5,38,1693
8:6,38,1694
8:7,38,1695
8:8,38,1696
8:9,38,1697
"canaan,",38,1698
scatter,38,1699
left.,38,1700
whereby,38,1701
city:,38,1702
sake.,38,1703
live.,38,1704
children.,38,1705
water:,38,1706
least,38,1707
perform,38,1708
oath,38,1709
delight,38,1710
"cried,",38,1711
visit,38,1712
coasts,38,1713
sitteth,38,1714
oxen,38,1715
gift,38,1716
"scarlet,",38,1717
"high,",38,1718
sick,38,1719
thing.,38,1720
cease,38,1721
feet.,38,1722
saints,38,1723
things?,38,1724
fool,38,1725
queen,38,1726
chronicles,38,1727
"cometh,",38,1728
lawful,38,1729
mordecai,38,1730
green,37,1731
3:19,37,1732
4:18,37,1733
brass,37,1734
6:14,37,1735
